,name,location,type,adname,address,X,Y
642,腾辉发模模杯内衣厂,"116.473343,23.257879",gongchang,潮阳区,和平镇英西港新村7层,116.473343,23.257879
643,南佳针织厂,"116.459904,23.288259",gongchang,潮阳区,和平镇,116.459904,23.288259
644,雅阁兰床垫厂,"116.481113,23.428263",gongchang,潮阳区,潮阳第四中学边,116.481113,23.428263
645,弘腾淘宝纸箱厂,"116.504226,23.215688",gongchang,潮阳区,半港金港创业园,116.504226,23.215688
646,汕头市金泽化妆品厂,"116.476195,23.248319",gongchang,潮阳区,和平镇紫中路78号,116.476195,23.248319
647,广隆服装厂,"116.539578,23.241947",gongchang,潮阳区,金浦街道梅东村草放路,116.539578,23.241947
648,武盛纸箱厂,"116.525847,23.258343",gongchang,潮阳区,324国道与奉姑大路交叉口东南240米,116.525847,23.258343
649,金轮文具厂,"116.470049,23.245359",gongchang,潮阳区,和平国税局对面豪门公寓后面,116.470049,23.245359
650,雅家居全屋定制厂,"116.445348,23.300365",gongchang,潮阳区,铜盂镇桶盘村雅家居全屋定制厂,116.445348,23.300365
651,伊之美内衣针织厂,"116.436704,23.386432",gongchang,潮阳区,埔谷线与深洋大道(东)交叉口东北180米,116.436704,23.386432
652,润格森针织内衣厂,"116.437234,23.308946",gongchang,潮阳区,铜盂镇河陇村二片新公路下,116.437234,23.308946
653,莱欧内衣厂,"116.437280,23.386398",gongchang,潮阳区,谷饶镇径脚路北区九巷1号,116.43728,23.386398
654,金钏堂灯艺,"116.624466,23.213666",gongchang,潮阳区,海门高速出入路口向右300米(边防派出所)隔壁,116.624466,23.213666
655,邦贤模具厂,"116.628752,23.207732",gongchang,潮阳区,海门镇北门星湖工业区,116.628752,23.207732
656,后园文具厂,"116.652341,23.196632",gongchang,潮阳区,海门镇洪洞后园老区25号,116.652341,23.196632
657,奥黛夫人服饰厂,"116.436120,23.388562",gongchang,潮阳区,谷饶镇深洋工业区德财路中段,116.43612,23.388562
658,活力萌娜针织内衣厂,"116.435242,23.333877",gongchang,潮阳区,谷饶镇大坑村东门三区二十一巷8号,116.435242,23.333877
659,今尚莱针织内衣厂,"116.431998,23.340887",gongchang,潮阳区,谷饶镇大坑三合二区二巷15号,116.431998,23.340887
660,豪兴发内衣针织厂,"116.435568,23.311627",gongchang,潮阳区,河陇一片路口公路向下50米,116.435568,23.311627
661,华杰内衣厂,"116.431488,23.329367",gongchang,潮阳区,谷饶镇龙泉文胸厂后面,116.431488,23.329367
662,俏慕丝针织内衣厂,"116.433058,23.331767",gongchang,潮阳区,谷饶镇大坑村合丰路,116.433058,23.331767
663,锦鸿纸业,"116.537513,23.257069",gongchang,潮阳区,金浦街道梅园路,116.537513,23.257069
664,欣可盈内衣厂,"116.431530,23.329617",gongchang,潮阳区,,116.43153,23.329617
665,昌达工厂,"116.473892,23.258949",gongchang,潮阳区,和平镇,116.473892,23.258949
666,煜之昇针织厂,"116.428013,23.363327",gongchang,潮阳区,谷饶镇官田村,116.428013,23.363327
667,璐悦欣针织厂,"116.429453,23.328920",gongchang,潮阳区,大亨中学南侧约240米,116.429453,23.32892
668,集艺不锈钢制品加工厂,"116.439867,23.285170",gongchang,潮阳区,铜盂镇胜前乡小学对面,116.439867,23.28517
669,轩盛服装加工厂,"116.554298,23.254411",gongchang,潮阳区,金浦南门村农场中广汕路南66号,116.554298,23.254411
670,大坑熨斗厂,"116.429023,23.336774",gongchang,潮阳区,,116.429023,23.336774
671,思黛美针织内衣厂,"116.429392,23.383443",gongchang,潮阳区,谷饶镇仙地村,116.429392,23.383443
672,老孙压碗厂,"116.426665,23.332996",gongchang,潮阳区,谷饶镇大坑村进站路陈欣沐口腔南边,116.426665,23.332996
673,燕姿服饰工厂,"116.503610,23.210610",gongchang,潮阳区,和平镇五和半港南乡师爷公旁边,116.50361,23.21061
674,昌盛二手布料,"116.423767,23.341908",gongchang,潮阳区,谷饶镇华里32米路中段,116.423767,23.341908
675,谷饶天诚织造厂,"116.422212,23.351333",gongchang,潮阳区,谷饶镇泰和街14号,116.422212,23.351333
676,新绣实业(丽绣二厂),"116.423964,23.345354",gongchang,潮阳区,谷丰路与堡田路交叉口东南360米,116.423964,23.345354
677,胜佳绳带厂,"116.469335,23.488682",gongchang,潮阳区,西平村河北头,116.469335,23.488682
678,兴降染整,"116.417551,23.358446",gongchang,潮阳区,谷饶镇上园路117-119号,116.417551,23.358446
679,丹雅织带厂,"116.428091,23.323782",gongchang,潮阳区,237省道旁边,116.428091,23.323782
680,汇霖雅针织厂,"116.422191,23.354014",gongchang,潮阳区,谷饶镇香港城往东200米,116.422191,23.354014
681,安妮诗无缝厂,"116.423531,23.332663",gongchang,潮阳区,谷饶镇新兴村谷贵路,116.423531,23.332663
682,永盛骐针织厂,"116.421504,23.349479",gongchang,潮阳区,西区3巷,116.421504,23.349479
683,亿平纸箱厂,"116.537231,23.256818",gongchang,潮阳区,梅园路法恩莎卫浴·瓷砖梅园路店西南侧约180米,116.537231,23.256818
684,汕头市九九玫瑰内衣厂,"116.421431,23.345630",gongchang,潮阳区,谷饶镇堡田路2号,116.421431,23.34563
685,依之曼针织内衣厂,"116.420961,23.330677",gongchang,潮阳区,兴前路中段,116.420961,23.330677
686,君润针织内衣厂,"116.424793,23.311800",gongchang,潮阳区,铜盂镇新桥村雨亭中段,116.424793,23.3118
687,大目模具厂,"116.431537,23.276194",gongchang,潮阳区,华凤路与学校西一巷交叉口北260米,116.431537,23.276194
688,裕丰家私厂,"116.433618,23.276582",gongchang,潮阳区,铜盂,116.433618,23.276582
689,鸿强红木工场,"116.441338,23.311452",gongchang,潮阳区,铜盂河陇二片公路上(往山脚方向),116.441338,23.311452
690,龙鑫泰内衣厂,"116.415153,23.333536",gongchang,潮阳区,谷饶前进路南,116.415153,23.333536
691,爱美思内衣针织厂,"116.415996,23.364617",gongchang,潮阳区,谷荣路,116.415996,23.364617
692,卓琳雅针织厂,"116.413379,23.355145",gongchang,潮阳区,谷饶镇茂广一片安路上巷9号,116.413379,23.355145
693,琪比莉内衣厂,"116.413940,23.334602",gongchang,潮阳区,谷饶镇华光村前进路桂香园B5幢,116.41394,23.334602
694,俏丝芬娜内衣厂,"116.504891,23.386774",gongchang,潮阳区,,116.504891,23.386774
695,盛裕发针织内衣厂,"116.415980,23.336535",gongchang,潮阳区,创大路谷饶华光小学南侧约120米,116.41598,23.336535
696,美多龙织布厂,"116.420197,23.290949",gongchang,潮阳区,铜盂镇兴富西路248号后楼,116.420197,23.290949
697,顺隆纸品,"116.534816,23.256537",gongchang,潮阳区,金浦街道324国道,116.534816,23.256537
698,恒利泰纺织,"116.421382,23.407458",gongchang,潮阳区,木丹坑村木三区九巷4号附104号,116.421382,23.407458
699,福田燃气具厂,"116.600902,23.244188",gongchang,潮阳区,棉城城南一路五仙工业区,116.600902,23.244188
700,丽宜芬内衣厂,"116.409055,23.344522",gongchang,潮阳区,树香路与谷贵路交叉口南460米,116.409055,23.344522
701,信泽针织内衣厂,"116.409713,23.369086",gongchang,潮阳区,谷饶镇新光村新光小学旁,116.409713,23.369086
702,利友纺织厂,"116.436705,23.305395",gongchang,潮阳区,铜盂镇河陇村卫生站向东南侧,116.436705,23.305395
703,宏美内衣,"116.467719,23.388172",gongchang,潮阳区,"西胪镇,洋文村,宏美内衣",116.467719,23.388172
704,舒莉媚针织内衣厂,"116.411376,23.339488",gongchang,潮阳区,谷饶镇急水桥边,116.411376,23.339488
705,雅爽针织内衣厂,"116.412223,23.331998",gongchang,潮阳区,237省道与前进路交叉口南220米,116.412223,23.331998
706,黛菜姿内衣针织厂,"116.407524,23.344786",gongchang,潮阳区,谷饶镇桂光路,116.407524,23.344786
707,玛珊蒂内衣厂,"116.400606,23.352240",gongchang,潮阳区,谷饶镇茂兴染厂隔壁南侧19号,116.400606,23.35224
708,闺物针织供应链,"116.409033,23.361565",gongchang,潮阳区,谷饶镇茂新路尾,116.409033,23.361565
709,贤曼儿内衣针织厂,"116.411094,23.328846",gongchang,潮阳区,谷饶溪美小学东南侧约180米,116.411094,23.328846
710,亨丽针织内衣厂,"116.427407,23.329776",gongchang,潮阳区,"谷饶大坑工业区进站路东侧,阳光购物超市正对面",116.427407,23.329776
711,百睦针织厂,"116.404144,23.351748",gongchang,潮阳区,谷饶镇谷贵路茂二工业区,116.404144,23.351748
712,喜顺纸箱厂,"116.522217,23.259749",gongchang,潮阳区,福昆线小太阳幼儿园东北侧约220米,116.522217,23.259749
713,新爵顿钢艺烤漆厂,"116.481488,23.206602",gongchang,潮阳区,新兴路56号,116.481488,23.206602
714,盛黛妮针织厂,"116.402613,23.369286",gongchang,潮阳区,谷饶镇横山村,116.402613,23.369286
715,强之声电子厂,"116.403617,23.368355",gongchang,潮阳区,谷饶镇横山村上寨区东2号,116.403617,23.368355
716,雅壳制衣厂,"116.415615,23.277155",gongchang,潮阳区,铜盂镇肖渡汉隆工业园对面智德楼,116.415615,23.277155
717,荣昌盛针织服装厂,"116.400631,23.352329",gongchang,潮阳区,谷饶镇谷贵路东星工业区,116.400631,23.352329
718,庞派电子厂,"116.401795,23.353135",gongchang,潮阳区,谷饶镇谷贵路茂广二工业区原纯柔内裤厂,116.401795,23.353135
719,亿隆发针织内衣厂,"116.395080,23.356962",gongchang,潮阳区,谷饶镇东明大烈堂区十二巷4号,116.39508,23.356962
720,雅莉兰针织内衣厂,"116.400321,23.357259",gongchang,潮阳区,谷饶镇东星村侨星东路中段谷饶金鸿祥电子厂东北40米,116.400321,23.357259
721,一片成型工厂,"116.400878,23.352657",gongchang,潮阳区,谷贵路与侨星路交叉口东340米,116.400878,23.352657
722,雅智诚针织厂,"116.422038,23.352420",gongchang,潮阳区,谷饶镇饶中路泰安街52号,116.422038,23.35242
723,泊诚内衣厂,"116.423008,23.340219",gongchang,潮阳区,谷饶镇华里三十米路,116.423008,23.340219
724,艾漫尔针织,"116.421114,23.335937",gongchang,潮阳区,谷饶镇前进路,116.421114,23.335937
725,隆星针织配件厂,"116.401406,23.332296",gongchang,潮阳区,谷饶镇茂广宫后西三巷12号,116.401406,23.332296
726,晴必采无痕内衣,"116.426315,23.390446",gongchang,潮阳区,明兴家私城东南90米(谷金路北),116.426315,23.390446
727,嘉欣发针织内衣厂,"116.396216,23.352930",gongchang,潮阳区,侨光路谷饶粤美幼儿园西侧约270米,116.396216,23.35293
728,倩朵无缝内衣厂,"116.399708,23.339973",gongchang,潮阳区,谷饶镇茂兴电商园C138,116.399708,23.339973
729,百里红坐垫厂,"116.522426,23.259676",gongchang,潮阳区,324国道,116.522426,23.259676
730,文发鑫内衣厂,"116.422480,23.326618",gongchang,潮阳区,谷饶镇新兴村,116.42248,23.326618
731,辉歌内衣厂,"116.392526,23.354184",gongchang,潮阳区,谷饶镇茂二工业区时代振华一楼,116.392526,23.354184
732,坚诚内衣厂,"116.397992,23.359508",gongchang,潮阳区,侨星路,116.397992,23.359508
733,甜妹子加利制衣厂,"116.435236,23.281060",gongchang,潮阳区,环南路铜盂镇人民政府东北侧约170米,116.435236,23.28106
734,铜盂镇环雅塑料制品厂,"116.408073,23.278951",gongchang,潮阳区,铜盂镇肖渡村(林八渡大桥东侧20米),116.408073,23.278951
735,浪珊雅模杯厂,"116.396779,23.364602",gongchang,潮阳区,谷饶镇后沟村,116.396779,23.364602
736,润信发文胸厂,"116.430405,23.329507",gongchang,潮阳区,谷饶镇大亨幼儿园,116.430405,23.329507
737,艾薇针织厂,"116.427748,23.326260",gongchang,潮阳区,谷饶镇大坑村塔口洋24米路西,116.427748,23.32626
738,肖培杰木雕加工厂,"116.433715,23.337578",gongchang,潮阳区,10,116.433715,23.337578
739,力创优电子厂,"116.396634,23.365755",gongchang,潮阳区,谷饶镇后沟村新楼南区,116.396634,23.365755
740,奕林礼品盒厂,"116.426356,23.284486",gongchang,潮阳区,铜孟镇小学路段新市场北二街,116.426356,23.284486
741,东伟电子厂,"116.457985,23.390721",gongchang,潮阳区,,116.457985,23.390721
742,东茂隆织造厂,"116.418386,23.333362",gongchang,潮阳区,谷饶镇华光前进路南侧,116.418386,23.333362
743,茂文纸箱厂,"116.413896,23.334801",gongchang,潮阳区,前进路(桂香园工业区),116.413896,23.334801
744,洁美制衣厂,"116.553050,23.248890",gongchang,潮阳区,三角河路与乌毛围一横路交叉口南200米,116.55305,23.24889
745,光鹏织造厂,"116.413750,23.339230",gongchang,潮阳区,谷饶镇华光西三区六巷1号101,116.41375,23.33923
746,璨然佳内衣厂,"116.411359,23.353970",gongchang,潮阳区,谷饶镇茂广一片宫后路八巷六号,116.411359,23.35397
747,楠豪针织厂,"116.413682,23.365250",gongchang,潮阳区,谷饶镇新坡工业区,116.413682,23.36525
748,生发针织厂,"116.383811,23.347267",gongchang,潮阳区,东洋工业区乌沙横二路,116.383811,23.347267
749,丛尚美针织厂,"116.390603,23.380786",gongchang,潮阳区,谷饶镇乌窖村,116.390603,23.380786
750,宏易针织内衣厂,"116.391310,23.357584",gongchang,潮阳区,谷饶镇东明村,116.39131,23.357584
751,铭业冲床厂,"116.388084,23.351430",gongchang,潮阳区,高雅窗帘东南60米,116.388084,23.35143
752,贵屿欣曼婷针织厂,"116.388866,23.353958",gongchang,潮阳区,下陇泰安里四街西6,116.388866,23.353958
753,灿丰盛针织厂,"116.424484,23.336835",gongchang,潮阳区,华光乡前进路东2号(灿丰盛针织厂),116.424484,23.336835
754,慕思娜针织内衣厂,"116.386965,23.350051",gongchang,潮阳区,贵屿镇山力村学校肚南起五街,116.386965,23.350051
755,楠盛泰内衣厂,"116.387984,23.354154",gongchang,潮阳区,贵屿镇井仔洋,116.387984,23.354154
756,海怡楼,"116.408815,23.332518",gongchang,潮阳区,谷饶镇溪美村,116.408815,23.332518
757,秀韵丝涵内衣厂,"116.404068,23.350551",gongchang,潮阳区,茂广三片新村南二十五巷9号,116.404068,23.350551
758,八斗雄昌内衣新厂,"116.387033,23.343160",gongchang,潮阳区,,116.387033,23.34316
759,樱粉芝针织内衣厂,"116.384651,23.342823",gongchang,潮阳区,贵屿针南阳,116.384651,23.342823
760,隆泰染厂,"116.421307,23.336010",gongchang,潮阳区,谷贵路与前进路交叉路口往东约100米,116.421307,23.33601
761,杰兴隆内衣厂,"116.384144,23.353141",gongchang,潮阳区,贵屿镇南阳山力工业区路北二路11街,116.384144,23.353141
762,庚源针织内衣厂,"116.441958,23.451250",gongchang,潮阳区,137乡道与洋贝村道交叉口东约120米,116.441958,23.45125
763,朵蔓娇针织内衣厂,"116.422774,23.362164",gongchang,潮阳区,谷饶镇官田中海织造公司后面,116.422774,23.362164
764,漫琪婷内衣厂,"116.426209,23.318721",gongchang,潮阳区,铜盂镇深坽村漫琪婷内衣厂,116.426209,23.318721
765,海笙针织厂,"116.383873,23.347899",gongchang,潮阳区,贵屿镇南阳,116.383873,23.347899
766,莹春妮针织厂,"116.381842,23.345580",gongchang,潮阳区,东洋工业区A区北一街与乌沙横二路交叉路口往西南约210米,116.381842,23.34558
767,宜钦文具厂,"116.433064,23.277310",gongchang,潮阳区,铜盂镇政府对面,116.433064,23.27731
768,音越尔,"116.400410,23.365519",gongchang,潮阳区,横山公园,116.40041,23.365519
